company_id,ticker,company_name,report_pair_id,earlier_report_id,later_report_id,earlier_period_end,later_period_end,reporting_gap_months,transition_report,irregular_gap,document_cosine_similarity,document_bigram_jaccard,document_edit_similarity,document_diff_similarity,document_cosine_change,document_bigram_jaccard_change,document_edit_similarity_change,document_diff_similarity_change,document_word_change_ratio,document_word_change_ratio_abs,document_metric_disagreement_spread,document_quality,document_primary_eligible,earlier_passage_count,later_passage_count,aligned_passage_count,unchanged_count,lightly_modified_count,substantially_modified_count,new_count,removed_count,ambiguous_count,earlier_word_count,later_word_count,unchanged_words,lightly_modified_words,substantially_modified_words,new_words,removed_words,ambiguous_words,eligible_earlier_passage_count,eligible_later_passage_count,eligible_aligned_passage_count,eligible_unchanged_count,eligible_lightly_modified_count,eligible_substantially_modified_count,eligible_new_count,eligible_removed_count,eligible_ambiguous_count,unchanged_rate_count,lightly_modified_rate_count,substantially_modified_rate_count,new_rate_count,removed_rate_count,ambiguous_rate_count,unchanged_rate_words,lightly_modified_rate_words,substantially_modified_rate_words,new_rate_words,removed_rate_words,ambiguous_rate_words,excluded_low_information_count,excluded_low_information_words,excluded_heading_fragment_count,excluded_heading_fragment_words,heading_fragment_share_earlier,heading_fragment_share_later,embedded_coverage_earlier,embedded_coverage_later,skipped_embedding_count_earlier,skipped_embedding_count_later,alignment_coverage_count,alignment_coverage_words,high_confidence_count,medium_confidence_count,low_confidence_count,needs_review_confidence_count,high_confidence_share,review_required_share,disclosure_change_score,score_version,score_unchanged_component,score_lightly_modified_component,score_substantially_modified_component,score_new_component,score_removed_component,score_ambiguous_component,feature_quality,primary_eligible,warning_reasons,exclusion_reasons,similarity_run_id,alignment_run_id,feature_run_id,configuration_hash,generated_at
508105ff-901d-4c6e-8d95-9c2aa397c1e4,KP2,Kore Potash plc,6b6ff484-ea7d-4b87-9768-2d51318ec849,9b42f11c-afea-49d9-8540-953b610f767e,a2262f14-20d8-46ef-b930-b5ecd78bd669,2019-12-31,2020-12-31,12,False,False,0.9237040302193279,0.6115196509623166,0.5316668417183069,0.6965664836698614,0.0762959697806721,0.38848034903768336,0.4683331582816931,0.3034335163301386,-0.12061282299295288,0.12061282299295288,0.392037188501021,USABLE,True,563,530,693,214,132,47,126,160,14,57896,50913,4710.0,20558.5,6599.0,18141.0,24405.0,2437.0,211,194,263,18,94,26,50,65,10,0.06844106463878327,0.3574144486692015,0.09885931558935361,0.19011406844106463,0.24714828897338403,0.03802281368821293,0.055116165762302355,0.27064853933484173,0.07969084756622549,0.24039404921610635,0.3220070880804117,0.032143310040112394,430,1936.0,424,1667.5,0.6092362344582594,0.6245283018867924,0.9284436493738819,0.9354838709677419,40,34,0.9935956084172004,0.9991636721227104,485,40,138,30,0.6998556998556998,0.24242424242424243,0.6135738074738535,1.0.0,0.0,0.06766213483371043,0.05179905091804657,0.2043349418336904,0.27370602486834994,0.016071655020056197,USABLE,True,alignment run completed with warnings: 14 ambiguous alignment(s),,7af87357-916c-43a8-afd6-f89fd40e1813,f68ad67f-bd69-4491-9357-df4fc2332e0e,f5494eca-3b63-4e08-9702-ed6793739ea3,39939fd842b19557244c5e5948d2cd9ffdfbe0cf4f5061fd1c41841ef742e5dc,2026-07-17T16:53:40.265824+00:00
508105ff-901d-4c6e-8d95-9c2aa397c1e4,KP2,Kore Potash plc,4304dbf2-4d9f-4c85-91dc-6913ab4f6739,5c665d1e-a960-435d-ad3f-6053ff31aae7,15fb5b0d-cb2a-4633-8851-a31c37abe2f1,2021-12-31,2022-12-31,12,False,False,0.9468209452428366,0.7135031603141161,0.724218275801304,0.8195085569150758,0.053179054757163446,0.2864968396858839,0.27578172419869595,0.18049144308492415,-0.05930991847301109,0.05930991847301109,0.23331778492872046,USABLE,True,522,497,637,229,122,28,105,133,20,51762,48692,10421.5,18239.5,3165.0,15694.0,18006.0,2900.0,185,184,232,38,80,13,41,45,15,0.16379310344827586,0.3448275862068966,0.05603448275862069,0.17672413793103448,0.1939655172413793,0.06465517241379311,0.14845510560085048,0.26542086861472347,0.04343822294095187,0.2328085109568837,0.26687330143970533,0.04300399044688513,405,1641.5,404,1612.5,0.6455938697318008,0.6277665995975855,0.9346153846153846,0.9516129032258065,34,24,0.9970559371933267,0.9979891293527385,468,30,113,26,0.7346938775510204,0.21821036106750394,0.5408215978258428,1.0.0,0.0,0.06635521715368087,0.028234844911618717,0.19788723431335115,0.22684230622374954,0.021501995223442566,USABLE,True,alignment run completed with warnings: 20 ambiguous alignment(s),,ca853348-5371-495b-bcc8-58dcee8e2093,f73a7779-264d-4de3-84a2-8649e288cd24,c37f5f25-8b38-4941-8611-729f5521343d,39939fd842b19557244c5e5948d2cd9ffdfbe0cf4f5061fd1c41841ef742e5dc,2026-07-17T16:53:40.265824+00:00
508105ff-901d-4c6e-8d95-9c2aa397c1e4,KP2,Kore Potash plc,3be59506-3d38-4040-a4fa-da7bd764ab81,15fb5b0d-cb2a-4633-8851-a31c37abe2f1,8ac44907-16b3-41be-b0aa-a2047f51d366,2022-12-31,2023-12-31,12,False,False,0.9524130706770421,0.7535015120165526,0.7471000862136531,0.8245127595003076,0.04758692932295794,0.24649848798344742,0.2528999137863469,0.17548724049969244,0.05953750102686273,0.05953750102686273,0.20531298446338897,USABLE,True,497,557,673,166,158,53,152,113,31,48692,51591,9618.0,21112.5,3200.5,16027.0,14343.0,1876.0,184,193,229,35,92,14,38,37,13,0.15283842794759825,0.4017467248908297,0.0611353711790393,0.16593886462882096,0.1615720524017467,0.056768558951965066,0.14391244021734917,0.3183111255803859,0.04548519870706695,0.24438605058561805,0.22037222209303228,0.02753296281654768,444,1672.5,441,1599.5,0.6277665995975855,0.644524236983842,0.9516129032258065,0.9494584837545126,24,28,0.9962049335863378,0.9982549385239772,495,30,103,45,0.7355126300148589,0.2199108469539376,0.5179541737398166,1.0.0,0.0,0.07957778139509647,0.029565379159593518,0.20772814299777534,0.18731638877907744,0.01376648140827384,USABLE,True,alignment run completed with warnings: 31 ambiguous alignment(s),,69d55f84-3e72-498c-a42c-468140b4d1cd,11973e99-b194-4cea-8aac-d6eaa9902a3d,025f57b4-e55f-40a5-b663-896417891378,39939fd842b19557244c5e5948d2cd9ffdfbe0cf4f5061fd1c41841ef742e5dc,2026-07-17T16:53:40.265824+00:00
